Day,Month,High(°F),Low(°F),Precip.month(inch),Precip.year(inch),Snowmonth(inch),Snowyear(inch),City,State
18,jul,89.4,54.8,0.31,7.28,0,22.4,Methow,Washington
19,jul,89.6,54.9,0.35,7.28,0,22.4,Methow,Washington
20,jul,89.8,55,0.35,7.28,0,22.4,Methow,Washington
21,jul,90,55.1,0.39,7.32,0,22.4,Methow,Washington
22,jul,90.2,55.2,0.39,7.32,0,22.4,Methow,Washington
23,jul,90.3,55.3,0.43,7.36,0,22.4,Methow,Washington
24,jul,90.5,55.3,0.43,7.36,0,22.4,Methow,Washington
25,jul,90.6,55.4,0.43,7.4,0,22.4,Methow,Washington
26,jul,90.7,55.4,0.47,7.4,0,22.4,Methow,Washington
27,jul,90.8,55.4,0.47,7.44,0,22.4,Methow,Washington
28,jul,90.8,55.4,0.51,7.44,0,22.4,Methow,Washington
29,jul,90.9,55.4,0.51,7.44,0,22.4,Methow,Washington
30,jul,90.9,55.4,0.51,7.48,0,22.4,Methow,Washington
31,jul,90.9,55.4,0.55,7.48,0,22.4,Methow,Washington
1,aug,90.9,55.4,0,7.52,0,22.4,Methow,Washington
2,aug,90.9,55.3,0.04,7.52,0,22.4,Methow,Washington
3,aug,90.8,55.3,0.04,7.52,0,22.4,Methow,Washington
4,aug,90.8,55.2,0.08,7.56,0,22.4,Methow,Washington
5,aug,90.7,55.1,0.08,7.56,0,22.4,Methow,Washington
6,aug,90.6,55,0.08,7.56,0,22.4,Methow,Washington
7,aug,90.5,54.9,0.08,7.6,0,22.4,Methow,Washington
8,aug,90.3,54.8,0.12,7.6,0,22.4,Methow,Washington
9,aug,90.2,54.7,0.12,7.6,0,22.4,Methow,Washington
10,aug,90,54.6,0.12,7.64,0,22.4,Methow,Washington
11,aug,89.9,54.4,0.16,7.64,0,22.4,Methow,Washington
12,aug,89.7,54.3,0.16,7.64,0,22.4,Methow,Washington
13,aug,89.5,54.1,0.16,7.68,0,22.4,Methow,Washington
14,aug,89.3,53.9,0.2,7.68,0,22.4,Methow,Washington
15,aug,89.1,53.8,0.2,7.68,0,22.4,Methow,Washington
16,aug,88.9,53.6,0.2,7.68,0,22.4,Methow,Washington
17,aug,88.6,53.4,0.2,7.72,0,22.4,Methow,Washington
18,aug,88.4,53.2,0.24,7.72,0,22.4,Methow,Washington
19,aug,88.1,53,0.24,7.72,0,22.4,Methow,Washington
20,aug,87.9,52.8,0.24,7.72,0,22.4,Methow,Washington
21,aug,87.6,52.6,0.24,7.76,0,22.4,Methow,Washington
22,aug,87.4,52.4,0.28,7.76,0,22.4,Methow,Washington
23,aug,87.1,52.1,0.28,7.76,0,22.4,Methow,Washington
24,aug,86.8,51.9,0.28,7.76,0,22.4,Methow,Washington
25,aug,86.5,51.7,0.28,7.8,0,22.4,Methow,Washington
26,aug,86.2,51.4,0.31,7.8,0,22.4,Methow,Washington
27,aug,85.9,51.2,0.31,7.8,0,22.4,Methow,Washington
28,aug,85.7,50.9,0.31,7.8,0,22.4,Methow,Washington
29,aug,85.4,50.7,0.31,7.83,0,22.4,Methow,Washington
30,aug,85.1,50.4,0.35,7.83,0,22.4,Methow,Washington
31,aug,84.8,50.1,0.35,7.83,0,22.4,Methow,Washington
1,sep,84.5,49.9,0,7.87,0,22.4,Methow,Washington
2,sep,84.1,49.6,0.04,7.87,0,22.4,Methow,Washington
3,sep,83.8,49.3,0.04,7.91,0,22.4,Methow,Washington
4,sep,83.5,49,0.08,7.91,0,22.4,Methow,Washington
5,sep,83.2,48.7,0.08,7.91,0,22.4,Methow,Washington
6,sep,82.9,48.4,0.12,7.95,0,22.4,Methow,Washington
7,sep,82.5,48.1,0.12,7.95,0,22.4,Methow,Washington
8,sep,82.2,47.8,0.16,7.99,0,22.4,Methow,Washington
9,sep,81.8,47.5,0.16,7.99,0,22.4,Methow,Washington
10,sep,81.5,47.1,0.16,8.03,0,22.4,Methow,Washington
11,sep,81.1,46.8,0.2,8.03,0,22.4,Methow,Washington
12,sep,80.8,46.5,0.2,8.03,0,22.4,Methow,Washington
13,sep,80.4,46.1,0.24,8.07,0,22.4,Methow,Washington
14,sep,80,45.8,0.24,8.07,0,22.4,Methow,Washington
15,sep,79.6,45.4,0.28,8.11,0,22.4,Methow,Washington
16,sep,79.2,45.1,0.28,8.11,0,22.4,Methow,Washington
17,sep,78.8,44.7,0.28,8.15,0,22.4,Methow,Washington
18,sep,78.4,44.3,0.31,8.15,0,22.4,Methow,Washington
19,sep,78,44,0.31,8.19,0,22.4,Methow,Washington
20,sep,77.5,43.6,0.35,8.19,0,22.4,Methow,Washington
21,sep,77.1,43.2,0.35,8.23,0,22.4,Methow,Washington
22,sep,76.6,42.9,0.39,8.23,0,22.4,Methow,Washington
23,sep,76.2,42.5,0.39,8.27,0,22.4,Methow,Washington
24,sep,75.7,42.1,0.43,8.27,0,22.4,Methow,Washington
25,sep,75.2,41.7,0.43,8.31,0,22.4,Methow,Washington
26,sep,74.7,41.4,0.47,8.31,0,22.4,Methow,Washington
27,sep,74.2,41,0.47,8.31,0,22.4,Methow,Washington
28,sep,73.7,40.6,0.47,8.35,0,22.4,Methow,Washington
29,sep,73.1,40.2,0.51,8.35,0,22.4,Methow,Washington
30,sep,72.6,39.9,0.51,8.39,0,22.4,Methow,Washington
1,oct,72,39.5,0.04,8.39,0,22.4,Methow,Washington
2,oct,71.5,39.1,0.04,8.43,0,22.4,Methow,Washington
3,oct,70.9,38.8,0.04,8.43,0,22.4,Methow,Washington
4,oct,70.3,38.4,0.08,8.46,0,22.4,Methow,Washington
5,oct,69.7,38.1,0.08,8.46,0,22.4,Methow,Washington
6,oct,69.1,37.7,0.12,8.46,0,22.4,Methow,Washington
7,oct,68.5,37.4,0.12,8.5,0,22.4,Methow,Washington
8,oct,67.9,37.1,0.16,8.5,0,22.4,Methow,Washington
9,oct,67.3,36.8,0.16,8.54,0,22.4,Methow,Washington
10,oct,66.6,36.4,0.2,8.58,0,22.4,Methow,Washington
11,oct,66,36.1,0.2,8.58,0,22.4,Methow,Washington
12,oct,65.4,35.8,0.24,8.62,0,22.4,Methow,Washington
13,oct,64.7,35.6,0.28,8.62,0,22.4,Methow,Washington
14,oct,64.1,35.3,0.28,8.66,0,22.4,Methow,Washington
15,oct,63.4,35,0.31,8.66,0,22.4,Methow,Washington
16,oct,62.8,34.7,0.31,8.7,0,22.4,Methow,Washington
17,oct,62.1,34.5,0.35,8.74,0,22.4,Methow,Washington
18,oct,61.5,34.2,0.39,8.78,0,22.4,Methow,Washington
19,oct,60.8,34,0.43,8.82,0,22.4,Methow,Washington
20,oct,60.2,33.7,0.43,8.82,0,22.4,Methow,Washington
21,oct,59.5,33.5,0.47,8.86,0,22.4,Methow,Washington
22,oct,58.9,33.3,0.51,8.9,0,22.4,Methow,Washington
23,oct,58.2,33.1,0.55,8.94,0,22.4,Methow,Washington
24,oct,57.5,32.8,0.59,8.98,0,22.52,Methow,Washington
25,oct,56.9,32.6,0.59,8.98,0,22.52,Methow,Washington
26,oct,56.3,32.4,0.67,9.02,0.12,22.52,Methow,Washington
27,oct,55.6,32.2,0.71,9.09,0.12,22.52,Methow,Washington
28,oct,55,32,0.75,9.13,0.12,22.52,Methow,Washington
29,oct,54.3,31.8,0.79,9.17,0.12,22.52,Methow,Washington
30,oct,53.7,31.6,0.83,9.21,0.12,22.52,Methow,Washington
31,oct,53.1,31.4,0.91,9.25,0.12,22.52,Methow,Washington
1,nov,52.4,31.2,0.04,9.33,0,22.52,Methow,Washington
2,nov,51.8,31,0.12,9.37,0.12,22.6,Methow,Washington
3,nov,51.2,30.7,0.16,9.45,0.12,22.6,Methow,Washington
4,nov,50.6,30.5,0.24,9.49,0.2,22.72,Methow,Washington
5,nov,49.9,30.3,0.28,9.57,0.2,22.72,Methow,Washington
6,nov,49.3,30.1,0.35,9.61,0.31,22.8,Methow,Washington
7,nov,48.7,29.8,0.39,9.69,0.39,22.91,Methow,Washington
8,nov,48.1,29.6,0.47,9.72,0.51,22.99,Methow,Washington
9,nov,47.5,29.3,0.51,9.8,0.59,23.11,Methow,Washington
10,nov,46.9,29.1,0.59,9.84,0.71,23.19,Methow,Washington
11,nov,46.3,28.8,0.67,9.92,0.79,23.31,Methow,Washington
12,nov,45.7,28.6,0.75,10,0.91,23.39,Methow,Washington
13,nov,45.1,28.3,0.79,10.08,0.98,23.5,Methow,Washington
14,nov,44.6,28,0.87,10.12,1.18,23.7,Methow,Washington
15,nov,44,27.7,0.94,10.2,1.42,23.9,Methow,Washington
16,nov,43.4,27.4,0.98,10.28,1.61,24.09,Methow,Washington
17,nov,42.9,27.1,1.06,10.35,1.81,24.29,Methow,Washington
18,nov,42.3,26.8,1.14,10.39,2.01,24.49,Methow,Washington
19,nov,41.7,26.5,1.18,10.47,2.2,24.69,Methow,Washington
20,nov,41.2,26.1,1.26,10.55,2.52,25,Methow,Washington
21,nov,40.6,25.8,1.34,10.59,2.72,25.31,Methow,Washington
22,nov,40.1,25.4,1.42,10.67,2.99,25.51,Methow,Washington
23,nov,39.6,25.1,1.5,10.75,3.31,25.79,Methow,Washington
24,nov,39.1,24.8,1.54,10.83,3.58,26.1,Methow,Washington
25,nov,38.5,24.4,1.61,10.91,3.9,26.42,Methow,Washington
26,nov,38,24,1.69,10.94,4.21,26.81,Methow,Washington
27,nov,37.5,23.7,1.73,11.02,4.61,27.09,Methow,Washington
28,nov,37.1,23.3,1.81,11.06,4.88,27.52,Methow,Washington
29,nov,36.6,23,1.89,11.14,5.31,27.8,Methow,Washington
30,nov,36.1,22.6,1.93,11.22,5.71,28.19,Methow,Washington
1,dec,35.7,22.3,0.08,11.3,0.39,28.58,Methow,Washington
2,dec,35.2,22,0.16,11.34,0.79,29.02,Methow,Washington
3,dec,34.8,21.6,0.2,11.42,1.1,29.41,Methow,Washington
4,dec,34.4,21.3,0.28,11.5,1.5,29.69,Methow,Washington
5,dec,34,21,0.35,11.57,1.89,30.12,Methow,Washington
6,dec,33.6,20.7,0.43,11.65,2.28,30.51,Methow,Washington
7,dec,33.2,20.4,0.51,11.69,2.72,30.98,Methow,Washington
8,dec,32.9,20.1,0.55,11.77,3.19,31.42,Methow,Washington
9,dec,32.5,19.8,0.63,11.85,3.58,31.81,Methow,Washington
10,dec,32.2,19.5,0.71,11.93,4.09,32.28,Methow,Washington
11,dec,31.9,19.3,0.79,12.01,4.49,32.72,Methow,Washington
12,dec,31.6,19.1,0.83,12.05,4.88,33.11,Methow,Washington
13,dec,31.4,18.9,0.91,12.13,5.39,33.58,Methow,Washington
14,dec,31.1,18.7,0.98,12.2,5.79,34.02,Methow,Washington
15,dec,30.9,18.5,1.06,12.24,6.18,34.41,Methow,Washington
16,dec,30.7,18.3,1.1,12.32,6.69,34.88,Methow,Washington
17,dec,30.5,18.2,1.18,12.4,7.2,35.39,Methow,Washington
18,dec,30.4,18.1,1.26,12.44,7.72,35.91,Methow,Washington
19,dec,30.2,17.9,1.3,12.52,8.19,36.42,Methow,Washington
20,dec,30.1,17.9,1.38,12.6,8.7,36.89,Methow,Washington
21,dec,30,17.8,1.42,12.64,9.29,37.52,Methow,Washington
22,dec,29.9,17.7,1.5,12.72,9.8,37.99,Methow,Washington
23,dec,29.9,17.7,1.54,12.76,10.39,38.58,Methow,Washington
24,dec,29.8,17.7,1.61,12.83,10.98,39.21,Methow,Washington
25,dec,29.8,17.7,1.65,12.87,11.69,39.88,Methow,Washington
26,dec,29.8,17.7,1.73,12.91,12.28,40.51,Methow,Washington
27,dec,29.8,17.7,1.77,12.99,12.99,41.18,Methow,Washington
28,dec,29.9,17.8,1.85,13.03,13.58,41.81,Methow,Washington
29,dec,29.9,17.8,1.89,13.11,14.21,42.4,Methow,Washington
30,dec,30,17.9,1.93,13.15,14.8,42.99,Methow,Washington
31,dec,30.1,18,1.97,13.19,15.39,43.58,Methow,Washington
1,jan,44.3,33.2,0.2,0.2,0,0,Monroe,Washington
2,jan,44.4,33.3,0.39,0.39,0,0,Monroe,Washington
3,jan,44.6,33.4,0.59,0.59,0,0,Monroe,Washington
4,jan,44.7,33.5,0.83,0.83,0,0,Monroe,Washington
5,jan,44.8,33.7,1.02,1.02,0.12,0.12,Monroe,Washington
6,jan,45,33.8,1.26,1.26,0.12,0.12,Monroe,Washington
7,jan,45.2,33.9,1.46,1.46,0.12,0.12,Monroe,Washington
8,jan,45.3,34,1.65,1.65,0.12,0.12,Monroe,Washington
9,jan,45.5,34.1,1.89,1.89,0.12,0.12,Monroe,Washington
10,jan,45.6,34.2,2.09,2.09,0.12,0.12,Monroe,Washington
11,jan,45.8,34.3,2.32,2.32,0.12,0.12,Monroe,Washington
12,jan,46,34.4,2.52,2.52,0.12,0.12,Monroe,Washington
13,jan,46.1,34.4,2.76,2.76,0.12,0.12,Monroe,Washington
14,jan,46.3,34.5,2.95,2.95,0.12,0.12,Monroe,Washington
15,jan,46.5,34.6,3.15,3.15,0.12,0.12,Monroe,Washington
16,jan,46.6,34.6,3.39,3.39,0.12,0.12,Monroe,Washington
17,jan,46.8,34.7,3.58,3.58,0.2,0.2,Monroe,Washington
18,jan,47,34.7,3.82,3.82,0.2,0.2,Monroe,Washington
19,jan,47.1,34.7,4.02,4.02,0.2,0.2,Monroe,Washington
20,jan,47.3,34.7,4.21,4.21,0.2,0.2,Monroe,Washington
21,jan,47.4,34.7,4.41,4.41,0.2,0.2,Monroe,Washington
22,jan,47.6,34.7,4.61,4.61,0.2,0.2,Monroe,Washington
23,jan,47.7,34.7,4.8,4.8,0.2,0.2,Monroe,Washington
24,jan,47.9,34.7,4.96,4.96,0.2,0.2,Monroe,Washington
25,jan,48,34.7,5.16,5.16,0.2,0.2,Monroe,Washington
26,jan,48.2,34.6,5.35,5.35,0.2,0.2,Monroe,Washington
27,jan,48.3,34.6,5.51,5.51,0.31,0.31,Monroe,Washington
28,jan,48.4,34.6,5.71,5.71,0.31,0.31,Monroe,Washington
29,jan,48.6,34.5,5.91,5.91,0.31,0.31,Monroe,Washington
30,jan,48.7,34.5,6.06,6.06,0.31,0.31,Monroe,Washington
31,jan,48.8,34.4,6.22,6.22,0.31,0.31,Monroe,Washington
1,feb,48.9,34.4,0.16,6.42,0,0.31,Monroe,Washington
2,feb,49,34.3,0.31,6.54,0,0.31,Monroe,Washington
3,feb,49.1,34.2,0.47,6.69,0.12,0.39,Monroe,Washington
4,feb,49.2,34.2,0.59,6.85,0.12,0.39,Monroe,Washington
5,feb,49.3,34.1,0.79,7.01,0.12,0.39,Monroe,Washington
6,feb,49.4,34.1,0.91,7.17,0.2,0.51,Monroe,Washington
7,feb,49.6,34,1.06,7.32,0.2,0.51,Monroe,Washington
8,feb,49.7,34,1.22,7.44,0.2,0.51,Monroe,Washington
9,feb,49.8,33.9,1.38,7.64,0.31,0.59,Monroe,Washington
10,feb,49.9,33.9,1.54,7.8,0.31,0.59,Monroe,Washington
11,feb,50,33.9,1.69,7.91,0.31,0.59,Monroe,Washington
12,feb,50.1,33.8,1.85,8.07,0.31,0.59,Monroe,Washington
13,feb,50.2,33.8,2.01,8.23,0.39,0.71,Monroe,Washington
14,feb,50.3,33.8,2.13,8.39,0.39,0.71,Monroe,Washington
15,feb,50.4,33.8,2.28,8.5,0.39,0.71,Monroe,Washington
16,feb,50.5,33.8,2.4,8.62,0.39,0.71,Monroe,Washington
17,feb,50.6,33.9,2.56,8.78,0.51,0.79,Monroe,Washington
18,feb,50.7,33.9,2.68,8.94,0.51,0.79,Monroe,Washington
19,feb,50.9,33.9,2.83,9.06,0.51,0.79,Monroe,Washington
20,feb,51,34,2.95,9.21,0.51,0.79,Monroe,Washington
21,feb,51.1,34.1,3.11,9.33,0.59,0.91,Monroe,Washington
22,feb,51.2,34.1,3.23,9.49,0.59,0.91,Monroe,Washington
23,feb,51.4,34.2,3.39,9.65,0.59,0.91,Monroe,Washington
24,feb,51.5,34.3,3.54,9.76,0.59,0.91,Monroe,Washington
25,feb,51.6,34.4,3.66,9.92,0.59,0.91,Monroe,Washington
26,feb,51.8,34.5,3.82,10.08,0.71,0.98,Monroe,Washington
27,feb,51.9,34.6,3.98,10.2,0.71,0.98,Monroe,Washington
28,feb,52.1,34.8,4.13,10.35,0.71,0.98,Monroe,Washington
29,feb,52.2,34.8,0,0,0,0,Monroe,Washington
1,mar,52.2,34.9,0.16,10.51,0,0.98,Monroe,Washington
2,mar,52.4,35,0.31,10.71,0,0.98,Monroe,Washington
3,mar,52.5,35.2,0.47,10.87,0.12,1.1,Monroe,Washington
4,mar,52.7,35.3,0.63,10.98,0.12,1.1,Monroe,Washington
5,mar,52.9,35.5,0.79,11.14,0.12,1.1,Monroe,Washington
6,mar,53,35.6,0.94,11.34,0.12,1.1,Monroe,Washington
7,mar,53.2,35.8,1.1,11.5,0.12,1.1,Monroe,Washington
8,mar,53.4,36,1.26,11.61,0.12,1.1,Monroe,Washington
9,mar,53.5,36.1,1.42,11.77,0.12,1.1,Monroe,Washington
10,mar,53.7,36.3,1.57,11.93,0.12,1.1,Monroe,Washington
11,mar,53.9,36.5,1.73,12.09,0.12,1.1,Monroe,Washington
12,mar,54,36.7,1.85,12.24,0.12,1.1,Monroe,Washington
13,mar,54.2,36.8,2.05,12.4,0.2,1.18,Monroe,Washington
14,mar,54.4,37,2.2,12.56,0.2,1.18,Monroe,Washington
15,mar,54.5,37.2,2.36,12.72,0.2,1.18,Monroe,Washington
16,mar,54.7,37.3,2.52,12.87,0.2,1.18,Monroe,Washington
17,mar,54.9,37.5,2.68,13.03,0.2,1.18,Monroe,Washington
18,mar,55,37.6,2.8,13.19,0.2,1.18,Monroe,Washington
19,mar,55.2,37.8,2.95,13.31,0.2,1.18,Monroe,Washington
20,mar,55.4,37.9,3.11,13.46,0.2,1.18,Monroe,Washington
21,mar,55.5,38.1,3.27,13.62,0.2,1.18,Monroe,Washington
22,mar,55.7,38.2,3.43,13.82,0.2,1.18,Monroe,Washington
23,mar,55.9,38.3,3.58,13.98,0.2,1.18,Monroe,Washington
24,mar,56,38.4,3.74,14.09,0.2,1.18,Monroe,Washington
25,mar,56.2,38.6,3.9,14.25,0.2,1.18,Monroe,Washington
26,mar,56.4,38.7,4.06,14.41,0.2,1.18,Monroe,Washington
27,mar,56.5,38.8,4.21,14.57,0.2,1.18,Monroe,Washington
28,mar,56.7,38.9,4.37,14.72,0.2,1.18,Monroe,Washington
29,mar,56.8,39,4.53,14.88,0.2,1.18,Monroe,Washington
30,mar,57,39.1,4.65,15.04,0.2,1.18,Monroe,Washington
31,mar,57.1,39.2,4.8,15.16,0.2,1.18,Monroe,Washington
1,apr,57.3,39.3,0.16,15.31,0,1.18,Monroe,Washington
2,apr,57.5,39.3,0.31,15.47,0,1.18,Monroe,Washington
3,apr,57.6,39.4,0.43,15.63,0,1.18,Monroe,Washington
4,apr,57.8,39.5,0.59,15.75,0,1.18,Monroe,Washington
5,apr,57.9,39.6,0.75,15.91,0,1.18,Monroe,Washington
6,apr,58.1,39.6,0.87,16.06,0,1.18,Monroe,Washington
7,apr,58.3,39.7,1.02,16.18,0,1.18,Monroe,Washington
8,apr,58.4,39.8,1.14,16.34,0,1.18,Monroe,Washington
9,apr,58.6,39.9,1.3,16.46,0,1.18,Monroe,Washington
10,apr,58.8,39.9,1.42,16.57,0,1.18,Monroe,Washington
11,apr,58.9,40,1.54,16.73,0,1.18,Monroe,Washington
12,apr,59.1,40.1,1.65,16.85,0,1.18,Monroe,Washington
13,apr,59.3,40.2,1.81,16.97,0,1.18,Monroe,Washington
14,apr,59.4,40.3,1.93,17.09,0,1.18,Monroe,Washington
15,apr,59.6,40.4,2.05,17.2,0,1.18,Monroe,Washington
16,apr,59.8,40.5,2.17,17.36,0,1.18,Monroe,Washington
17,apr,60,40.6,2.28,17.48,0,1.18,Monroe,Washington
18,apr,60.2,40.7,2.4,17.6,0,1.18,Monroe,Washington
19,apr,60.4,40.8,2.56,17.72,0,1.18,Monroe,Washington
20,apr,60.6,40.9,2.68,17.83,0,1.18,Monroe,Washington
21,apr,60.7,41.1,2.8,17.95,0,1.18,Monroe,Washington
22,apr,60.9,41.2,2.91,18.07,0,1.18,Monroe,Washington
23,apr,61.1,41.3,2.99,18.19,0,1.18,Monroe,Washington
24,apr,61.3,41.5,3.11,18.31,0,1.18,Monroe,Washington
25,apr,61.5,41.6,3.23,18.43,0,1.18,Monroe,Washington
26,apr,61.7,41.8,3.35,18.5,0,1.18,Monroe,Washington
27,apr,62,42,3.46,18.62,0,1.18,Monroe,Washington
28,apr,62.2,42.1,3.54,18.74,0,1.18,Monroe,Washington
29,apr,62.4,42.3,3.66,18.82,0,1.18,Monroe,Washington
30,apr,62.6,42.5,3.78,18.94,0,1.18,Monroe,Washington
1,may,62.8,42.7,0.12,19.06,0,1.18,Monroe,Washington
2,may,63,42.9,0.2,19.13,0,1.18,Monroe,Washington
3,may,63.2,43.1,0.31,19.25,0,1.18,Monroe,Washington
4,may,63.4,43.3,0.43,19.37,0,1.18,Monroe,Washington
5,may,63.6,43.5,0.55,19.49,0,1.18,Monroe,Washington
6,may,63.8,43.7,0.67,19.61,0,1.18,Monroe,Washington
7,may,64,43.9,0.75,19.69,0,1.18,Monroe,Washington
8,may,64.2,44.1,0.87,19.8,0,1.18,Monroe,Washington
9,may,64.4,44.3,0.98,19.92,0,1.18,Monroe,Washington
10,may,64.6,44.5,1.06,20,0,1.18,Monroe,Washington
11,may,64.8,44.8,1.18,20.12,0,1.18,Monroe,Washington
12,may,65,45,1.3,20.24,0,1.18,Monroe,Washington
13,may,65.2,45.2,1.38,20.31,0,1.18,Monroe,Washington
14,may,65.4,45.4,1.5,20.43,0,1.18,Monroe,Washington
15,may,65.6,45.6,1.61,20.55,0,1.18,Monroe,Washington
16,may,65.7,45.8,1.69,20.63,0,1.18,Monroe,Washington
17,may,65.9,46,1.81,20.75,0,1.18,Monroe,Washington
18,may,66.1,46.2,1.93,20.87,0,1.18,Monroe,Washington
19,may,66.2,46.4,2.01,20.94,0,1.18,Monroe,Washington
20,may,66.4,46.6,2.13,21.06,0,1.18,Monroe,Washington
21,may,66.6,46.8,2.24,21.18,0,1.18,Monroe,Washington
22,may,66.7,47,2.36,21.3,0,1.18,Monroe,Washington
23,may,66.9,47.1,2.44,21.42,0,1.18,Monroe,Washington
24,may,67,47.3,2.6,21.54,0,1.18,Monroe,Washington
25,may,67.2,47.5,2.68,21.61,0,1.18,Monroe,Washington
26,may,67.3,47.6,2.8,21.73,0,1.18,Monroe,Washington
27,may,67.4,47.8,2.91,21.85,0,1.18,Monroe,Washington
28,may,67.6,47.9,3.03,21.97,0,1.18,Monroe,Washington
29,may,67.7,48.1,3.15,22.09,0,1.18,Monroe,Washington
30,may,67.8,48.2,3.27,22.2,0,1.18,Monroe,Washington
31,may,68,48.4,3.39,22.32,0,1.18,Monroe,Washington
1,jun,68.1,48.5,0.12,22.44,0,1.18,Monroe,Washington
2,jun,68.2,48.6,0.2,22.56,0,1.18,Monroe,Washington
3,jun,68.4,48.8,0.31,22.64,0,1.18,Monroe,Washington
4,jun,68.5,48.9,0.43,22.76,0,1.18,Monroe,Washington
5,jun,68.6,49,0.51,22.87,0,1.18,Monroe,Washington
6,jun,68.8,49.1,0.63,22.95,0,1.18,Monroe,Washington
7,jun,68.9,49.2,0.75,23.07,0,1.18,Monroe,Washington
8,jun,69.1,49.4,0.83,23.19,0,1.18,Monroe,Washington
9,jun,69.2,49.5,0.94,23.27,0,1.18,Monroe,Washington
10,jun,69.4,49.6,1.06,23.39,0,1.18,Monroe,Washington
11,jun,69.5,49.7,1.14,23.46,0,1.18,Monroe,Washington
12,jun,69.7,49.8,1.22,23.58,0,1.18,Monroe,Washington
13,jun,69.8,49.9,1.34,23.66,0,1.18,Monroe,Washington
14,jun,70,50,1.42,23.74,0,1.18,Monroe,Washington
15,jun,70.2,50.1,1.5,23.82,0,1.18,Monroe,Washington
16,jun,70.3,50.2,1.57,23.94,0,1.18,Monroe,Washington
17,jun,70.5,50.3,1.65,24.02,0,1.18,Monroe,Washington
18,jun,70.7,50.5,1.73,24.09,0,1.18,Monroe,Washington
19,jun,70.9,50.6,1.81,24.17,0,1.18,Monroe,Washington
20,jun,71.1,50.7,1.93,24.25,0,1.18,Monroe,Washington
21,jun,71.3,50.8,2.01,24.33,0,1.18,Monroe,Washington
22,jun,71.5,50.9,2.05,24.41,0,1.18,Monroe,Washington
23,jun,71.7,51,2.13,24.45,0,1.18,Monroe,Washington
24,jun,71.9,51.2,2.2,24.53,0,1.18,Monroe,Washington
25,jun,72.1,51.3,2.24,24.61,0,1.18,Monroe,Washington
26,jun,72.3,51.4,2.32,24.65,0,1.18,Monroe,Washington
27,jun,72.5,51.5,2.36,24.72,0,1.18,Monroe,Washington
28,jun,72.7,51.7,2.44,24.76,0,1.18,Monroe,Washington
29,jun,73,51.8,2.48,24.8,0,1.18,Monroe,Washington
30,jun,73.2,51.9,2.56,24.88,0,1.18,Monroe,Washington
1,jul,73.4,52,0.08,24.92,0,1.18,Monroe,Washington
2,jul,73.6,52.2,0.12,25,0,1.18,Monroe,Washington
3,jul,73.9,52.3,0.16,25.04,0,1.18,Monroe,Washington
4,jul,74.1,52.4,0.24,25.12,0,1.18,Monroe,Washington
5,jul,74.3,52.5,0.28,25.16,0,1.18,Monroe,Washington
6,jul,74.5,52.7,0.31,25.2,0,1.18,Monroe,Washington
7,jul,74.8,52.8,0.39,25.28,0,1.18,Monroe,Washington
8,jul,75,52.9,0.43,25.31,0,1.18,Monroe,Washington
9,jul,75.2,53,0.47,25.35,0,1.18,Monroe,Washington
10,jul,75.4,53.1,0.51,25.39,0,1.18,Monroe,Washington
11,jul,75.6,53.2,0.55,25.43,0,1.18,Monroe,Washington
12,jul,75.8,53.3,0.63,25.51,0,1.18,Monroe,Washington
13,jul,76,53.4,0.67,25.55,0,1.18,Monroe,Washington
14,jul,76.2,53.5,0.71,25.59,0,1.18,Monroe,Washington
15,jul,76.3,53.6,0.75,25.63,0,1.18,Monroe,Washington
16,jul,76.5,53.7,0.79,25.67,0,1.18,Monroe,Washington
17,jul,76.7,53.8,0.83,25.71,0,1.18,Monroe,Washington
18,jul,76.8,53.9,0.87,25.75,0,1.18,Monroe,Washington
19,jul,77,53.9,0.91,25.79,0,1.18,Monroe,Washington
20,jul,77.1,54,0.94,25.83,0,1.18,Monroe,Washington
21,jul,77.2,54,0.98,25.87,0,1.18,Monroe,Washington
22,jul,77.3,54.1,1.02,25.91,0,1.18,Monroe,Washington
23,jul,77.4,54.1,1.06,25.94,0,1.18,Monroe,Washington
24,jul,77.5,54.2,1.1,25.98,0,1.18,Monroe,Washington
25,jul,77.6,54.2,1.14,26.02,0,1.18,Monroe,Washington
26,jul,77.7,54.2,1.14,26.02,0,1.18,Monroe,Washington
27,jul,77.8,54.2,1.18,26.06,0,1.18,Monroe,Washington
28,jul,77.8,54.3,1.22,26.1,0,1.18,Monroe,Washington
29,jul,77.9,54.3,1.26,26.14,0,1.18,Monroe,Washington
30,jul,77.9,54.3,1.3,26.18,0,1.18,Monroe,Washington
31,jul,77.9,54.2,1.34,26.22,0,1.18,Monroe,Washington
1,aug,77.9,54.2,0.04,26.22,0,1.18,Monroe,Washington
2,aug,78,54.2,0.08,26.26,0,1.18,Monroe,Washington
3,aug,78,54.2,0.08,26.3,0,1.18,Monroe,Washington
4,aug,77.9,54.1,0.12,26.34,0,1.18,Monroe,Washington
5,aug,77.9,54.1,0.16,26.38,0,1.18,Monroe,Washington
6,aug,77.9,54.1,0.2,26.38,0,1.18,Monroe,Washington
7,aug,77.9,54,0.2,26.42,0,1.18,Monroe,Washington
8,aug,77.8,53.9,0.24,26.46,0,1.18,Monroe,Washington
9,aug,77.8,53.9,0.28,26.5,0,1.18,Monroe,Washington
